Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
¢j
"load:0x40078000,len:13132"
"load:0x40080400,len:3036"
entry 0x400805e4
17,0,1,811,0,0,56,0,0,9
30,0,1,799,0,0,55,0,0,9
42,0,1,811,0,0,56,0,0,9
54,0,1,812,0,0,56,0,0,9
66,0,1,813,0,0,56,0,0,9
78,0,1,812,0,0,56,0,0,9
90,0,1,813,0,0,56,0,0,9
102,0,1,815,0,0,56,0,0,9
114,0,1,815,0,0,56,0,0,9
126,0,1,821,0,0,56,0,0,9
138,0,1,821,0,0,56,0,0,10
150,0,1,825,0,0,57,0,0,10
162,0,1,830,0,0,57,0,0,10
174,0,1,832,0,0,57,0,0,9
186,0,1,836,0,0,57,0,0,10
198,0,1,847,0,0,58,0,0,10
210,0,1,855,0,0,58,0,0,10
222,0,1,857,0,0,58,0,0,10
234,0,1,865,0,0,60,0,0,11
246,0,2,877,0,0,60,0,0,11
258,0,1,884,0,0,61,0,0,12
270,0,1,900,0,0,61,0,0,12
282,0,1,911,0,0,61,0,0,13
294,0,1,913,0,1,62,0,0,13
306,0,1,925,0,1,62,0,0,13
318,0,1,930,0,1,64,0,0,13
330,0,1,936,0,1,63,0,0,13
342,0,1,942,0,2,64,0,0,14
354,0,2,946,0,2,65,0,0,15
366,0,1,955,0,3,65,0,0,16
378,0,2,957,0,3,65,0,0,17
390,0,2,967,0,3,66,0,0,17
402,0,2,971,0,4,67,0,0,17
414,0,2,980,0,4,67,0,0,17
426,0,2,987,0,4,68,0,0,18
438,0,2,1000,0,4,69,0,0,18
450,0,2,1010,0,4,70,0,0,18
462,0,2,1015,0,4,70,0,0,19
474,0,2,1015,0,5,72,0,0,19
486,0,2,1027,0,5,72,0,0,19
498,0,2,1040,0,6,71,0,0,19
510,0,2,1043,0,6,72,0,0,19
522,0,2,1047,0,6,72,0,0,19
534,0,2,1059,0,6,72,0,0,20
546,0,2,1060,0,7,72,0,0,20
