Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
"ad:0x3fff0030,len:1184d:0x40078000,len:13132"
"load:0x40080400,len:3036"
entry 0x400805e4
17,342,11,327,1,0,0,0,0,27
30,358,11,333,1,0,0,0,0,27
42,363,12,339,2,0,0,0,0,27
54,372,12,340,1,0,0,0,0,28
66,383,12,342,2,0,0,0,0,29
78,390,12,347,2,0,0,0,0,30
90,393,12,351,2,0,0,0,0,29
102,406,13,353,2,0,0,0,0,30
114,424,14,355,4,0,0,0,0,30
126,424,14,358,4,0,0,0,0,30
138,427,14,360,5,0,0,0,0,31
150,447,15,362,6,0,0,0,0,30
162,450,14,364,6,0,0,0,0,30
174,468,14,366,6,0,0,0,0,32
186,473,14,368,6,0,0,0,0,31
198,487,14,372,7,0,0,0,0,30
210,488,14,375,8,0,0,0,0,30
222,497,15,374,8,0,0,0,0,33
234,510,16,381,8,0,0,0,1,32
246,513,16,388,10,0,0,0,1,33
258,520,17,389,11,0,0,0,1,33
270,523,17,390,12,0,0,0,1,33
282,539,17,391,12,0,0,0,1,33
294,540,17,395,13,0,0,0,1,35
306,542,17,398,14,0,0,0,1,35
318,543,17,399,14,0,0,0,1,35
330,552,17,402,14,0,0,0,1,35
342,554,17,405,14,0,0,0,1,34
354,555,17,406,15,0,0,0,1,35
366,558,17,406,16,0,0,0,1,34
378,558,17,407,16,0,0,0,1,34
390,569,17,407,17,0,0,0,1,34
402,569,18,407,18,0,0,0,2,35
414,578,17,412,20,0,0,0,2,36
426,579,17,413,20,0,0,0,2,35
438,585,17,426,20,0,0,0,2,35
450,597,17,427,21,0,0,0,2,34
462,597,17,427,21,0,0,0,2,33
474,594,17,429,21,0,0,0,2,33
486,596,17,428,21,0,0,0,2,34
498,593,17,428,21,0,0,0,2,33
510,597,18,428,21,0,0,0,2,33
522,592,18,429,21,0,0,0,2,33
534,586,18,428,22,0,0,0,2,33
546,584,18,428,22,0,0,0,2,33
558,573,18,427,22,0,0,0,2,35
570,571,18,427,22,0,0,0,2,35
582,566,17,429,21,0,0,0,2,35
594,557,17,428,21,0,0,0,3,35
606,560,17,427,20,0,0,0,2,35
618,554,18,427,20,0,0,0,2,35
630,540,18,426,19,0,0,0,2,35
642,542,18,415,19,0,0,0,2,35
654,528,18,413,19,0,0,0,2,35
666,526,18,414,18,0,0,0,2,35
678,518,18,411,18,0,0,0,2,35
690,519,17,409,16,0,0,0,2,35
702,503,15,407,15,0,0,0,2,35
714,499,15,405,14,0,0,0,2,35
726,493,15,399,14,0,0,0,2,35
738,474,15,398,13,0,0,0,2,35
750,466,15,395,13,0,0,0,2,35
762,459,15,396,12,0,0,0,2,36
774,449,15,394,11,0,0,0,2,36
786,430,15,395,10,0,0,0,2,36
798,419,14,392,10,0,0,0,2,35
810,411,14,386,9,0,0,0,2,34
822,406,14,384,9,0,0,0,2,34
834,402,14,383,9,0,0,0,1,33
846,395,14,384,8,0,0,0,2,34
858,384,13,380,9,0,0,0,2,34
870,384,14,380,8,0,0,0,2,33
882,380,14,379,8,0,0,0,1,33
894,375,13,378,8,0,0,0,2,33
906,375,13,375,8,0,0,0,2,34
918,371,13,374,7,0,0,0,2,33
930,370,13,373,7,0,0,0,1,33
942,368,13,372,7,0,0,0,1,33
954,369,12,371,7,0,0,0,1,33
966,366,13,369,7,0,0,0,1,33
978,360,13,368,7,0,0,0,1,33
990,359,12,365,6,0,0,0,1,33
1002,349,12,363,6,0,0,0,1,33
1014,346,12,359,6,0,0,0,1,32
1026,343,12,357,6,0,0,0,1,32
1038,336,11,356,6,0,0,0,1,31
1050,327,11,357,6,0,0,0,1,31
1062,328,11,355,5,0,0,0,1,31
1074,325,11,355,5,0,0,0,1,31
1086,318,10,354,5,0,0,0,1,31
1098,310,10,354,5,0,0,0,1,31
1110,309,10,352,4,0,0,0,1,31
1122,305,10,351,3,0,0,0,1,31
1134,302,10,351,2,0,0,0,1,31
1146,296,10,346,1,0,0,0,1,30
