Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
entry 0x400805e4
18,511,32,579,20,13,0,0,0,30
30,472,34,583,19,12,0,0,0,31
42,430,34,593,20,13,0,0,0,31
54,0,34,595,20,13,0,0,0,33
66,0,35,597,21,13,0,0,0,33
78,0,36,605,21,13,0,0,0,32
90,0,36,609,21,13,0,0,0,31
102,0,36,620,22,16,0,0,0,32
114,0,36,627,23,16,0,0,1,33
126,0,37,634,24,16,0,0,1,33
138,0,36,644,24,16,0,0,1,33
150,0,36,653,24,16,0,0,1,33
162,0,37,660,24,17,0,0,1,33
174,0,39,668,25,18,0,0,1,32
186,0,40,674,27,18,0,0,1,31
198,0,40,683,26,18,0,0,1,30
210,0,41,687,27,18,0,0,1,30
222,0,41,693,27,18,0,0,1,31
234,0,40,697,27,19,0,0,1,31
246,0,41,699,29,17,0,0,1,32
258,0,42,706,29,18,0,0,1,32
270,0,43,709,31,20,0,0,1,31
282,0,43,715,32,22,0,0,1,32
294,0,43,714,33,22,0,0,1,33
306,0,44,718,34,23,0,0,2,33
318,0,44,718,34,24,0,0,2,34
330,0,44,723,34,24,0,0,2,36
342,0,44,720,34,24,0,0,3,36
354,0,44,723,34,25,0,0,3,35
366,0,44,718,34,25,0,0,3,37
378,0,44,729,34,25,0,0,3,37
390,0,44,729,35,25,0,0,3,38
402,0,45,730,36,25,0,0,4,38
414,0,44,730,36,26,0,0,4,39
426,0,45,730,38,27,0,0,4,39
438,0,45,730,39,26,0,0,4,37
450,0,45,730,38,26,0,0,4,37
462,0,45,730,39,26,0,0,5,35
474,0,44,731,40,27,0,0,5,34
486,0,45,730,41,27,0,0,5,33
498,0,45,730,40,27,0,0,5,36
510,0,44,727,39,26,0,0,5,36
522,0,44,720,39,26,0,0,5,36
534,0,43,712,39,26,0,0,5,35
546,0,43,705,39,26,0,0,4,35
558,0,42,694,39,25,0,0,4,34
570,0,42,677,39,25,0,0,4,34
582,0,42,675,39,24,0,0,3,33
594,0,42,659,38,24,0,0,3,31
606,0,41,655,38,24,0,0,3,31
618,0,40,644,38,23,0,0,3,30
630,0,39,640,37,22,0,0,2,30
642,0,38,631,36,20,0,0,2,30
654,0,38,627,36,21,0,0,2,30
666,0,38,621,35,21,0,0,2,30
678,0,37,612,34,21,0,0,2,31
690,0,37,607,32,20,0,0,2,31
702,0,37,599,31,19,0,0,1,30
714,0,36,593,29,18,0,0,1,30
726,0,37,584,28,17,0,0,1,30
738,0,36,579,27,17,0,0,1,30
750,0,35,571,27,16,0,0,1,31
762,0,35,544,26,14,0,0,1,31
774,0,34,542,25,12,0,0,1,30
786,0,34,539,25,12,0,0,0,30
798,0,34,536,24,11,0,0,0,29
810,0,33,529,23,11,0,0,0,28
822,0,33,526,23,10,0,0,0,28
834,0,31,523,22,10,0,0,0,28
846,0,31,518,22,10,0,0,0,28
858,0,30,515,22,10,0,0,0,28
870,0,30,513,22,9,0,0,0,29
882,0,29,503,21,9,0,0,0,29
894,0,29,501,20,9,0,0,0,30
906,0,28,494,19,8,0,0,0,30
918,0,28,491,19,9,0,0,0,30
930,0,28,485,17,8,0,0,0,30
942,0,27,481,17,7,0,0,0,30
954,0,27,481,16,7,0,0,0,30
966,0,27,479,16,7,0,0,0,31
978,0,27,475,16,7,0,0,0,31
990,445,26,478,15,6,0,0,0,31
1002,439,26,474,14,6,0,0,0,31
1014,430,26,470,13,5,0,0,0,31
1026,430,25,469,13,5,0,0,0,31
1038,424,25,468,13,4,0,0,0,31
1050,426,25,461,13,3,0,0,0,31
1062,419,24,458,12,3,0,0,0,31
1074,418,24,455,12,2,0,0,0,31
1086,417,24,456,11,2,0,0,0,30
1098,410,24,451,11,2,0,0,0,31
1110,407,24,448,10,1,0,0,0,31
1122,401,24,447,10,1,0,0,0,31
1134,397,24,446,10,0,0,0,0,30
1146,395,23,444,10,0,0,0,0,30
1158,390,23,443,10,0,0,0,0,29
1170,384,23,441,9,0,0,0,0,29
1182,381,23,438,9,0,0,0,0,30
1194,375,23,434,9,0,0,0,0,29
1206,371,23,432,9,0,0,0,0,29
1218,372,23,430,8,0,0,0,0,28
1230,364,23,430,9,0,0,0,0,28
1242,361,22,427,8,0,0,0,0,28
1254,359,22,426,8,0,0,0,0,27
1266,355,21,425,8,0,0,0,0,27
1278,357,20,422,8,0,0,0,0,26
1290,351,20,420,7,0,0,0,0,26
1302,348,20,418,7,0,0,0,0,26
1314,347,20,418,6,0,0,0,0,26
1326,340,20,413,5,0,0,0,0,26
1338,339,19,411,5,0,0,0,0,25
1350,328,19,409,5,0,0,0,0,25
1362,331,18,407,5,0,0,0,0,24
1374,329,18,407,4,0,0,0,0,23
1386,327,18,405,4,0,0,0,0,22
1398,324,18,404,4,0,0,0,0,22
1410,318,18,401,4,0,0,0,0,22
1422,320,17,399,4,0,0,0,0,21
1434,320,18,400,4,0,0,0,0,21
1446,319,17,398,4,0,0,0,0,20
1458,310,18,396,4,0,0,0,0,20
1470,310,18,395,3,0,0,0,0,19
1482,304,18,393,3,0,0,0,0,18
