Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
84
"load:0x40078000,len:13132"
"load:0x40080400,len:3036"
entry 0x400805e4
17,264,16,154,19,0,0,0,0,91
30,259,16,153,19,0,0,0,0,91
42,251,15,153,18,0,0,0,0,91
54,247,16,152,17,0,0,0,0,90
66,249,15,151,17,0,0,0,0,89
78,247,15,151,16,0,0,0,0,89
90,246,15,151,15,0,0,0,0,90
102,240,16,151,14,0,0,0,0,90
114,239,15,150,14,0,0,0,0,88
126,235,14,149,14,0,0,0,0,88
138,230,14,148,13,0,0,0,0,87
150,228,14,147,13,0,0,0,0,87
162,223,14,147,12,0,0,0,0,88
174,222,14,147,12,0,0,0,0,86
186,220,14,145,12,0,0,0,0,85
198,218,14,144,11,0,0,0,0,85
210,216,14,144,11,0,0,0,0,85
222,211,14,144,11,0,0,0,0,86
234,207,14,145,11,0,0,0,0,86
246,204,14,145,11,0,0,0,0,86
258,197,13,146,11,0,0,0,0,85
270,194,14,145,11,0,0,0,0,85
282,189,13,146,11,0,0,0,0,84
294,188,13,145,10,0,0,0,0,84
306,185,13,145,11,0,0,0,0,83
318,184,12,144,10,0,0,0,0,83
330,182,13,144,10,0,0,0,0,83
342,179,12,144,10,0,0,0,0,83
354,178,12,143,9,0,0,0,0,82
366,174,12,142,9,0,0,0,0,81
378,173,13,142,8,0,0,0,0,80
390,173,12,142,9,0,0,0,0,80
402,169,12,142,9,0,0,0,0,80
414,164,12,141,9,0,0,0,0,80
426,160,12,141,9,0,0,0,0,78
438,155,11,140,8,0,0,0,0,77
450,146,11,141,8,0,0,0,0,78
462,144,11,140,8,0,0,0,0,76
474,142,11,140,7,0,0,0,0,76
486,142,11,139,7,0,0,0,0,76
498,138,11,140,7,0,0,0,0,75
510,134,11,139,7,0,0,0,0,75
522,128,10,139,7,0,0,0,0,75
534,127,10,139,7,0,0,0,0,74
546,125,10,138,7,0,0,0,0,74
558,126,10,139,8,0,0,0,0,73
570,125,10,138,8,0,0,0,0,73
582,123,10,138,7,0,0,0,0,72
594,122,10,138,7,0,0,0,0,72
606,121,10,138,7,0,0,0,0,71
618,120,10,138,7,0,0,0,0,70
630,121,10,137,6,0,0,0,0,70
642,120,10,137,6,0,0,0,0,69
654,119,10,137,6,0,0,0,0,69
666,119,10,137,6,0,0,0,0,69
678,118,10,137,6,0,0,0,0,69
690,119,10,137,6,0,0,0,0,69
702,119,10,137,5,0,0,0,0,67
714,118,9,137,5,0,0,0,0,67
726,118,10,137,5,0,0,0,0,65
738,118,9,137,5,0,0,0,0,66
750,118,10,137,5,0,0,0,0,66
762,116,9,136,5,0,0,0,0,66
774,118,9,136,5,0,0,0,0,65
786,116,9,135,5,0,0,0,0,66
798,115,10,135,5,0,0,0,0,65
810,114,9,135,5,0,0,0,0,65
822,113,9,135,5,0,0,0,0,65
834,111,9,134,5,0,0,0,0,64
846,109,9,133,4,0,0,0,0,63
858,108,8,133,4,0,0,0,0,63
870,108,8,133,4,0,0,0,0,65
882,106,8,132,4,0,0,0,0,64
894,105,8,132,4,0,0,0,0,64
906,106,8,132,4,0,0,0,0,62
918,105,7,133,4,0,0,0,0,61
930,103,8,132,3,0,0,0,0,61
942,103,8,131,3,0,0,0,0,61
954,103,7,131,3,0,0,0,0,61
966,103,7,131,3,0,0,0,0,60
978,103,7,131,3,0,0,0,0,59
990,103,7,131,3,0,0,0,0,59
1002,103,7,131,3,0,0,0,0,59
1014,102,7,131,3,0,0,0,0,60
1026,102,7,131,3,0,0,0,0,60
1038,101,7,131,3,0,0,0,0,59
1050,101,7,131,3,0,0,0,0,59
1062,103,7,131,3,0,0,0,0,59
1074,102,7,131,3,0,0,0,0,60
1086,101,7,131,3,0,0,0,0,58
1098,101,7,131,3,0,0,0,0,58
1110,99,7,131,2,0,0,0,0,58
1122,101,7,130,2,0,0,0,0,58
1134,100,7,130,3,0,0,0,0,58
1146,101,7,130,3,0,0,0,0,58
1158,101,7,131,3,0,0,0,0,58
1170,101,7,131,3,0,0,0,0,57
1182,101,7,130,3,0,0,0,0,56
1194,100,6,130,3,0,0,0,0,55
1206,100,6,130,3,0,0,0,0,54
1218,99,6,130,3,0,0,0,0,53
1230,99,6,130,3,0,0,0,0,54
1242,100,6,130,3,0,0,0,0,54
1254,101,6,130,3,0,0,0,0,53
1266,101,6,131,3,0,0,0,0,53
1278,100,6,130,3,0,0,0,0,54
1290,100,6,130,2,0,0,0,0,54
1302,100,6,130,3,0,0,0,0,54
1314,101,6,129,3,0,0,0,0,54
1326,100,6,129,3,0,0,0,0,54
1338,100,6,130,3,0,0,0,0,54
1350,99,6,130,3,0,0,0,0,55
1362,100,6,130,3,0,0,0,0,54
1374,99,6,130,3,0,0,0,0,54
1386,100,6,130,3,0,0,0,0,54
1398,99,6,130,3,0,0,0,0,54
1410,98,6,130,3,0,0,0,0,54
1422,100,6,130,3,0,0,0,0,55
1434,99,6,130,3,0,0,0,0,56
1446,98,6,130,3,0,0,0,0,56
1458,98,6,130,3,0,0,0,0,55
1470,99,7,130,3,0,0,0,0,55
1482,99,6,130,3,0,0,0,0,56
1494,99,6,130,3,0,0,0,0,56
1506,98,7,130,3,0,0,0,0,56
1518,98,7,129,3,0,0,0,0,56
1530,98,7,129,3,0,0,0,0,56
1542,99,7,130,3,0,0,0,0,55
1554,98,7,130,3,0,0,0,0,56
1566,98,7,130,3,0,0,0,0,56
1578,99,7,130,3,0,0,0,0,56
1590,98,7,130,3,0,0,0,0,57
1602,99,7,130,3,0,0,0,0,58
1614,100,7,130,3,0,0,0,0,58
