Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
4
"load:0x40080400,len:3036"
entry 0x400805e4
17,0,2,696,0,0,60,0,0,23
30,0,3,691,0,0,60,0,0,23
42,0,2,699,0,0,61,0,0,23
54,0,2,708,0,0,61,0,0,23
66,0,2,706,0,0,61,0,0,23
78,0,2,711,0,0,61,0,0,24
90,0,2,714,0,0,61,0,0,26
102,0,2,718,0,0,61,0,0,26
114,0,2,722,0,0,62,0,0,28
126,0,2,729,0,0,62,0,0,27
138,0,2,730,0,0,62,0,0,26
150,0,2,741,0,0,62,0,0,28
162,0,2,746,0,0,63,0,0,28
174,0,2,743,0,0,63,0,0,28
186,0,3,750,0,0,64,0,0,28
198,0,2,750,0,0,64,0,0,29
210,0,3,754,0,0,65,0,0,30
222,0,2,760,0,0,65,0,0,29
234,0,3,763,0,0,66,0,0,29
246,0,2,759,0,0,66,0,0,28
258,0,3,766,0,0,68,0,0,29
270,0,3,766,0,0,69,0,0,28
282,0,3,766,0,0,69,0,0,28
294,0,3,769,0,0,69,0,0,28
306,0,3,770,0,0,68,0,1,30
318,0,3,769,0,0,70,0,1,30
330,0,3,772,0,0,71,0,1,31
342,0,3,770,0,0,71,0,1,30
354,0,3,782,0,0,71,0,2,30
366,0,3,781,0,0,72,0,2,32
378,0,3,786,0,0,73,0,2,34
390,0,3,791,0,0,73,0,2,35
402,0,3,794,0,0,74,0,2,35
414,0,3,794,0,0,75,0,2,34
426,0,3,798,0,0,73,0,3,35
438,0,3,794,0,0,74,0,3,34
450,0,2,798,0,0,74,0,3,35
462,0,3,798,0,0,74,0,3,35
474,0,3,807,0,0,73,0,3,35
486,0,3,799,0,0,74,0,3,35
498,0,3,796,0,0,73,0,3,36
510,0,3,799,0,0,73,0,3,36
522,0,3,796,0,0,75,0,3,36
534,0,3,794,0,0,74,0,3,36
546,0,3,791,0,0,74,0,3,37
558,0,3,786,0,0,74,0,3,37
570,0,3,785,0,0,72,0,3,38
582,0,3,785,0,0,72,0,3,37
594,0,3,779,0,0,73,0,3,37
606,0,3,777,0,0,72,0,3,37
