Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
p_drv:0x00IO,clock div:2
"load:0x3fff0030,len:1184"
"load:0x40078000,len:13132"
"load:0x40080400,len:3036"
entry 0x400805e4
18,413,17,516,35,1,0,0,0,11
30,416,18,516,34,2,0,0,0,12
42,418,18,516,35,2,0,0,0,11
54,421,18,515,36,3,0,0,0,11
66,421,18,516,36,3,0,0,0,12
78,423,18,516,38,3,0,0,0,12
90,428,18,516,39,3,0,0,0,12
102,431,19,518,39,3,0,0,0,13
114,433,19,518,40,4,0,0,0,13
126,429,18,518,41,4,0,0,0,13
138,432,18,516,41,4,0,0,0,15
150,432,19,521,42,4,0,0,1,14
162,434,19,522,43,5,0,0,1,16
174,441,19,523,44,6,0,0,1,15
186,443,19,527,46,6,0,0,2,15
198,447,19,531,46,7,0,0,2,16
210,446,19,533,48,7,0,0,3,16
222,448,18,534,50,7,0,0,3,16
234,455,19,536,51,7,0,0,3,17
246,452,19,539,52,8,0,0,3,18
258,456,19,539,55,8,0,0,4,19
270,462,19,541,55,8,0,0,4,19
282,458,19,541,56,8,0,0,4,19
294,466,19,541,57,9,0,0,4,19
306,466,19,545,57,9,0,0,5,20
318,465,20,544,57,10,0,0,4,20
330,469,20,544,58,10,0,0,5,20
342,468,20,547,59,10,0,0,5,21
354,471,20,547,60,10,0,0,5,22
366,470,20,546,59,10,0,0,5,23
378,476,19,547,61,10,0,0,5,23
390,474,19,550,61,10,0,0,5,24
402,473,19,554,61,10,0,0,6,24
414,484,19,552,61,10,0,0,6,24
426,484,19,552,61,10,0,0,6,24
438,488,19,550,60,10,0,0,5,25
450,480,19,549,61,10,0,0,5,25
462,484,19,551,61,10,0,0,6,24
474,484,19,552,60,10,0,0,5,24
486,484,19,549,60,10,0,0,5,26
498,482,19,548,60,10,0,0,5,25
510,474,19,545,60,9,0,0,6,24
522,473,19,544,58,10,0,0,6,25
534,467,19,542,57,9,0,0,6,23
546,463,19,542,56,8,0,0,6,24
558,458,18,541,56,7,0,0,6,24
570,450,19,541,55,6,0,0,6,23
582,450,18,537,54,6,0,0,6,23
594,447,18,531,53,6,0,0,5,22
