Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
0x00
"load:0x3fff0030,len:1184"
"load:0x40078000,len:13132"
"load:0x40080400,len:3036"
entry 0x400805e4
17,0,31,788,89,28,0,0,62,81
30,0,30,782,89,27,0,0,61,81
42,0,30,775,89,27,0,0,61,81
54,0,30,769,88,26,0,0,60,80
66,0,30,769,87,27,0,0,60,80
78,0,30,766,87,26,0,0,59,80
90,0,30,760,84,26,0,0,58,80
102,0,29,754,83,26,0,0,57,80
114,0,29,752,83,25,0,0,57,79
126,0,29,750,83,25,0,0,57,79
138,0,29,747,83,26,0,0,57,79
150,911,28,755,83,26,0,0,57,78
162,919,27,753,84,26,0,0,57,78
174,905,26,750,83,25,0,0,56,78
186,894,26,750,82,24,0,0,56,78
198,887,26,747,82,23,0,0,56,77
210,887,25,746,82,23,0,0,56,77
222,877,25,741,82,23,0,0,56,77
234,877,24,742,80,23,0,0,55,77
246,876,23,736,80,22,0,0,54,76
258,855,22,731,79,20,0,0,53,76
270,846,22,730,78,20,0,0,53,74
282,843,22,727,77,19,0,0,51,74
294,837,21,722,76,19,0,0,51,73
306,839,20,711,75,17,0,0,51,72
318,821,20,711,73,17,0,0,50,71
330,809,19,700,72,16,0,0,49,71
342,795,18,693,68,17,0,0,48,71
354,792,18,687,66,16,0,0,47,70
366,777,18,679,62,14,0,0,47,68
378,769,17,673,61,14,0,0,46,67
390,768,17,667,60,14,0,0,45,64
402,763,16,662,58,14,0,0,44,57
414,746,14,661,56,14,0,0,44,55
426,733,14,659,55,13,0,0,43,53
438,708,12,656,48,12,0,0,43,49
450,684,11,653,41,10,0,0,43,45
462,676,10,658,37,7,0,0,43,42
474,658,11,659,36,5,0,0,41,40
486,649,12,669,33,3,0,0,39,35
498,645,12,678,31,2,0,0,38,35
510,640,12,677,26,1,0,0,37,32
522,639,10,678,24,0,0,0,36,31
534,629,10,676,21,0,0,0,35,30
546,633,10,667,18,0,0,0,35,30
558,637,10,667,16,0,0,0,34,30
570,636,9,660,15,0,0,0,34,28
582,631,9,655,14,0,0,0,33,27
594,627,9,644,12,0,0,0,33,24
606,622,9,628,12,0,0,0,33,25
618,611,9,613,11,0,0,0,32,26
630,611,9,603,11,0,0,0,32,23
642,607,8,591,10,0,0,0,33,23
654,601,8,579,10,0,0,0,32,22
666,597,7,568,10,0,0,0,31,21
678,597,6,554,9,0,0,0,31,21
690,592,6,555,8,0,0,0,30,19
702,585,5,547,7,0,0,0,29,19
714,574,5,544,7,0,0,0,29,18
726,568,5,541,7,0,0,0,30,19
738,565,6,530,7,0,0,0,29,18
750,557,5,520,7,0,0,0,30,18
762,550,5,517,7,0,0,0,30,19
774,543,5,513,7,0,0,0,30,19
786,534,5,499,7,0,0,0,29,19
798,532,5,495,7,0,0,0,28,19
810,523,5,490,7,0,0,0,28,19
822,520,5,481,7,0,0,0,28,20
834,514,4,478,7,0,0,0,27,20
846,516,4,471,7,0,0,0,27,20
858,503,4,469,7,0,0,0,26,19
870,503,4,465,7,0,0,0,25,20
882,503,5,460,7,0,0,0,23,21
894,499,4,457,7,0,0,0,23,18
906,503,5,452,7,0,0,0,23,17
918,494,5,447,7,0,0,0,23,19
930,492,5,441,6,0,0,0,23,17
942,484,4,433,5,0,0,0,23,18
954,485,4,427,4,0,0,0,21,18
966,480,3,420,3,0,0,0,19,19
978,469,3,415,2,0,0,0,19,19
990,461,3,412,2,0,0,0,17,20
1002,457,3,409,2,0,0,0,17,21
1014,447,3,404,1,0,0,0,17,20
1026,439,4,401,1,0,0,0,16,20
1038,432,4,395,0,0,0,0,15,20
1050,426,3,387,0,0,0,0,14,20
1062,417,3,382,0,0,0,0,13,21
1074,416,3,380,0,0,0,0,13,20
1086,411,4,377,0,0,0,0,12,21
1098,407,4,376,0,0,0,0,12,22
1110,395,4,372,0,0,0,0,12,22
1122,389,3,371,0,0,0,0,11,22
1134,373,3,363,0,0,0,0,11,22
1146,364,3,356,0,0,0,0,11,22
1158,352,4,354,0,0,0,0,10,20
1170,348,3,350,0,0,0,0,10,21
1182,339,4,348,0,0,0,0,9,21
1194,338,4,346,0,0,0,0,9,21
1206,331,4,343,0,0,0,0,9,20
1218,326,4,344,0,0,0,0,8,21
1230,324,4,341,0,0,0,0,8,22
1242,321,3,340,0,0,0,0,8,22
1254,324,3,339,0,0,0,0,6,22
1266,316,3,339,0,0,0,0,6,22
1278,311,3,338,0,0,0,0,6,21
1290,311,3,339,0,0,0,0,6,22
1302,310,3,338,0,0,0,0,5,21
1314,306,3,337,0,0,0,0,5,20
1326,307,3,338,0,0,0,0,5,20
1338,302,3,339,0,0,0,0,5,21
1350,298,3,339,0,0,0,0,4,20
1362,297,3,339,0,0,0,0,3,20
1374,297,3,339,0,0,0,0,3,20
1386,296,3,342,0,0,0,0,3,20
1398,295,3,342,0,0,0,0,2,21
1410,294,3,342,0,0,0,0,2,20
1422,289,3,343,0,0,0,0,2,19
1434,286,3,345,0,0,0,0,2,19
1446,288,3,348,0,0,0,0,2,19
1458,283,3,350,0,0,0,0,2,17
1470,281,3,351,0,0,0,0,2,18
1482,280,2,354,0,0,0,0,2,17
1494,278,2,356,0,0,0,0,1,17
1506,279,2,359,0,0,0,0,1,17
1518,277,3,362,0,0,0,0,1,17
1530,277,3,369,0,0,0,0,1,16
1542,279,3,372,0,0,0,0,1,16
1554,279,2,376,0,0,0,0,0,16
1566,276,2,378,0,0,0,0,0,15
1578,279,3,386,0,0,0,0,0,15
1590,278,3,397,0,0,0,0,0,15
1602,278,3,404,0,0,0,0,0,15
