Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
"load:0x40080400,len:3036"
entry 0x400805e4
17,863,0,60,67,0,0,15,48,0
30,865,0,60,68,0,0,16,47,0
42,865,0,60,67,0,0,16,45,0
54,862,0,60,66,0,0,16,45,0
66,855,0,60,64,0,0,16,45,0
78,854,0,60,62,0,0,16,44,0
90,850,0,59,61,0,0,15,43,0
102,841,0,60,61,0,0,15,42,0
114,839,0,59,61,0,0,15,40,0
126,834,0,58,60,0,0,15,40,0
138,832,0,57,60,0,0,14,40,0
150,826,0,56,58,0,0,13,40,0
162,815,0,54,58,0,0,13,39,0
174,811,0,53,57,0,0,12,38,0
186,807,0,53,57,0,0,12,38,0
198,799,0,51,56,0,0,12,37,0
210,798,0,49,56,0,0,12,37,0
222,794,0,49,55,0,0,12,37,0
234,788,0,48,56,0,0,11,36,0
246,785,0,47,56,0,0,11,35,0
258,775,0,45,56,0,0,10,34,0
270,773,0,45,56,0,0,11,33,0
282,766,0,43,56,0,0,10,33,0
294,766,0,43,56,0,0,10,32,0
306,766,0,41,57,0,0,10,32,0
318,758,0,40,57,0,0,9,32,0
330,752,0,39,56,0,0,9,31,0
342,746,0,36,56,0,0,9,31,0
354,738,0,34,55,0,0,9,31,0
366,738,0,33,56,0,0,9,30,0
378,738,0,33,56,0,0,9,31,0
390,730,0,30,56,0,0,9,31,0
402,730,0,30,56,0,0,9,31,0
414,729,0,29,56,0,0,9,30,0
426,728,0,28,56,0,0,9,30,0
438,722,0,27,56,0,0,9,29,0
450,718,0,26,55,0,0,9,29,0
462,714,0,26,54,0,0,9,29,0
474,712,0,25,54,0,0,9,29,0
486,707,0,26,53,0,0,9,28,0
498,706,0,25,54,0,0,9,28,0
510,701,0,25,54,0,0,9,28,0
522,697,0,25,54,0,0,9,27,0
534,699,0,25,54,0,0,8,27,0
546,698,0,24,54,0,0,7,27,0
558,697,0,25,54,0,0,7,26,0
570,693,0,24,54,0,0,7,26,0
582,693,0,23,54,0,0,7,26,0
594,693,0,23,54,0,0,7,25,0
606,691,0,23,54,0,0,6,24,0
618,688,0,23,52,0,0,7,24,0
630,687,0,24,51,0,0,6,24,0
642,679,0,24,51,0,0,7,23,0
654,679,0,22,50,0,0,7,22,0
666,681,0,21,51,0,0,7,22,0
678,679,0,21,51,0,0,7,21,0
690,676,0,21,51,0,0,8,20,0
702,676,0,21,51,0,0,8,21,0
714,673,0,21,52,0,0,8,20,0
726,675,0,21,51,0,0,8,21,0
738,674,0,21,52,0,0,8,20,0
750,681,0,20,53,0,0,8,20,0
762,675,0,21,53,0,0,9,20,0
774,675,0,21,53,0,0,9,20,0
786,673,0,21,53,0,0,9,20,0
798,674,0,21,54,0,0,8,20,0
810,672,0,20,53,0,0,8,20,0
822,671,0,20,53,0,0,8,19,0
834,669,0,20,53,0,0,9,19,0
846,667,0,21,53,0,0,8,19,0
858,667,0,20,53,0,0,9,19,0
870,667,0,19,52,0,0,8,18,0
882,671,0,19,52,0,0,8,18,0
894,664,0,18,51,0,0,9,18,0
906,664,0,19,51,0,0,8,18,0
918,664,0,19,52,0,0,8,18,0
930,660,0,19,51,0,0,8,17,0
942,664,0,20,51,0,0,8,17,0
954,661,0,20,50,0,0,8,17,0
966,664,0,20,50,0,0,8,17,0
978,665,0,20,50,0,0,8,17,0
990,665,0,20,51,0,0,8,17,0
1002,665,0,20,51,0,0,8,17,0
1014,664,0,20,51,0,0,8,17,0
1026,665,0,20,51,0,0,9,17,0
1038,671,0,22,52,0,0,9,18,0
1050,673,0,24,52,0,0,9,18,0
1062,678,0,25,52,0,0,9,19,0
1074,691,0,26,54,0,0,10,20,0
1086,699,0,28,54,0,0,10,21,0
1098,709,0,30,55,0,0,11,24,0
1110,717,0,31,56,0,0,11,24,0
1122,725,0,33,58,0,0,12,25,0
1134,733,0,35,59,0,0,12,27,0
1146,738,0,39,60,0,0,12,28,0
1158,743,0,40,61,0,0,13,29,0
1170,748,0,42,62,0,0,13,30,0
1182,757,0,43,63,0,0,14,30,0
1194,759,0,45,64,0,0,14,31,0
1206,764,0,46,63,0,0,14,32,0
1218,768,0,51,64,0,0,14,33,0
1230,775,0,53,65,0,0,14,34,0
1242,777,0,56,65,0,0,13,35,0
1254,782,0,56,66,0,0,13,36,0
1266,791,0,57,67,0,0,14,37,0
1278,796,0,59,66,0,0,14,37,0
1290,805,0,60,68,0,0,14,39,0
1302,812,0,61,68,0,0,14,42,0
1314,817,0,62,69,0,0,13,42,0
1326,823,0,63,70,0,0,14,43,0
1338,825,0,63,70,0,0,15,43,0
1350,832,0,65,73,0,0,14,44,0
1362,834,0,66,73,0,0,15,45,0
1374,841,0,65,74,0,0,14,45,0
1386,843,0,65,73,0,0,14,46,0
1398,848,0,65,72,0,0,14,47,0
1410,855,0,66,74,0,0,15,48,0
1422,857,0,67,76,0,0,15,48,0
1434,860,0,67,76,0,0,14,49,0
1446,872,0,68,77,0,0,14,51,0
1458,877,0,68,77,0,0,14,52,0
1470,879,0,69,77,0,0,15,54,0
1482,882,0,69,78,0,0,15,54,0
1494,887,0,70,79,0,0,15,55,0
1506,893,0,72,79,0,0,15,57,0
1518,884,0,74,80,0,0,16,60,0
1530,888,0,75,79,0,0,16,62,0
1542,895,0,74,80,0,0,16,63,0
1554,903,0,76,81,0,0,16,65,0
1566,905,0,80,80,0,0,17,65,0
1578,906,0,78,82,0,0,17,67,0
1590,908,0,82,82,0,0,17,67,0
1602,925,0,87,81,0,0,17,67,0
1614,921,0,90,81,0,0,16,68,0
1626,927,0,90,80,0,0,16,68,0
1638,939,0,92,80,0,0,17,69,0
1650,949,0,93,80,0,0,17,70,0
1662,954,0,93,80,0,0,17,70,0
1674,960,0,91,83,0,0,17,71,0
1686,963,0,92,81,0,0,18,71,0
1698,965,0,88,81,0,0,18,72,0
1710,973,0,88,80,0,0,17,71,0
1722,984,0,89,80,0,0,18,72,0
1734,990,0,95,79,0,0,19,72,0
1746,1003,0,91,80,0,0,18,72,0
1758,1004,0,90,79,0,0,19,72,0
1770,1010,0,89,78,0,0,18,73,0
1782,1021,0,88,77,0,0,18,73,0
1794,1028,0,87,76,0,0,18,74,0
1806,1022,0,88,78,0,0,19,74,0
1818,1036,0,89,77,0,0,18,74,0
1830,1041,0,91,77,0,0,19,75,0
1842,1043,0,93,78,0,0,18,74,0
1854,1045,0,95,77,0,0,18,75,0
1866,1051,0,95,76,0,0,18,75,0
1878,1056,0,95,76,0,0,17,75,0
1890,1056,0,95,74,0,0,17,75,0
1902,1060,0,95,74,0,0,17,77,0
1914,1060,0,95,74,0,0,17,77,0
1926,1066,0,95,74,0,0,17,77,0
1938,1060,0,93,75,0,0,17,77,0
1950,1056,0,93,74,0,0,17,77,0
1962,1051,0,93,73,0,0,16,76,0
1974,1048,0,92,74,0,0,17,76,0
1986,1047,0,91,72,0,0,17,76,0
1998,1043,0,90,72,0,0,17,74,0
2010,1036,0,89,72,0,0,17,73,0
2022,1037,0,89,72,0,0,17,72,0
2034,1021,0,88,72,0,0,17,71,0
2046,1019,0,87,72,0,0,18,71,0
2058,1015,0,86,72,0,0,18,70,0
2070,1008,0,86,72,0,0,18,69,0
2082,1008,0,85,72,0,0,18,68,0
2094,1004,0,85,71,0,0,18,68,0
2106,994,0,84,71,0,0,17,67,0
2118,987,0,84,71,0,0,17,67,0
2130,979,0,82,69,0,0,17,66,0
2142,977,0,76,69,0,0,17,65,0
2154,965,0,74,68,0,0,18,64,0
2166,955,0,71,68,0,0,18,63,0
2178,954,0,70,68,0,0,18,63,0
2190,952,0,69,68,0,0,18,62,0
2202,946,0,66,67,0,0,17,61,0
2214,942,0,65,67,0,0,18,59,0
2226,939,0,64,66,0,0,18,58,0
2238,930,0,64,67,0,0,18,58,0
2250,925,0,64,67,0,0,18,57,0
2262,911,0,63,66,0,0,17,54,0
2274,919,0,63,66,0,0,17,51,0
2286,908,0,62,65,0,0,16,50,0
2298,903,0,61,65,0,0,16,49,0
2310,903,0,61,66,0,0,16,49,0
2322,898,0,61,66,0,0,15,48,0
2334,894,0,58,66,0,0,15,47,0
2346,880,0,58,66,0,0,16,47,0
2358,880,0,59,66,0,0,16,46,0
2370,877,0,58,65,0,0,15,46,0
2382,872,0,58,65,0,0,15,45,0
2394,864,0,58,65,0,0,15,45,0
2406,860,0,56,65,0,0,15,44,0
2418,857,0,57,65,0,0,14,43,0
2430,855,0,57,65,0,0,14,42,0
2442,851,0,56,63,0,0,14,42,0
2454,846,0,57,62,0,0,14,41,0
2466,837,0,55,61,0,0,14,40,0
2478,836,0,55,60,0,0,13,39,0
2490,832,0,54,59,0,0,12,39,0
2502,830,0,54,59,0,0,12,39,0
2514,828,0,53,58,0,0,12,39,0
2526,825,0,51,58,0,0,12,38,0
2538,815,0,51,58,0,0,13,38,0
2550,812,0,50,58,0,0,12,37,0
2562,804,0,49,58,0,0,12,37,0
2574,799,0,49,58,0,0,11,36,0
2586,798,0,48,58,0,0,11,36,0
2598,791,0,46,56,0,0,11,35,0
2610,785,0,45,55,0,0,11,35,0
2622,783,0,44,56,0,0,10,35,0
2634,775,0,43,55,0,0,9,34,0
2646,777,0,42,54,0,0,10,34,0
2658,772,0,41,54,0,0,9,33,0
2670,781,0,40,55,0,0,9,33,0
2682,772,0,41,55,0,0,9,32,0
2694,770,0,40,56,0,0,9,31,0
2706,769,0,38,56,0,0,8,32,0
2718,769,0,38,55,0,0,8,31,0
2730,768,0,37,54,0,0,8,31,0
2742,762,0,35,54,0,0,8,30,0
2754,758,0,33,54,0,0,8,30,0
2766,758,0,32,54,0,0,7,30,0
2778,753,0,31,54,0,0,7,30,0
2790,750,0,30,53,0,0,8,30,0
2802,747,0,29,52,0,0,8,30,0
2814,747,0,28,52,0,0,8,29,0
2826,741,0,28,53,0,0,9,29,0
2838,736,0,28,52,0,0,8,28,0
2850,741,0,27,52,0,0,9,28,0
2862,736,0,25,51,0,0,9,28,0
2874,733,0,24,52,0,0,9,28,0
2886,731,0,24,51,0,0,9,28,0
2898,729,0,24,51,0,0,9,27,0
2910,730,0,24,50,0,0,9,27,0
2922,725,0,23,50,0,0,9,27,0
2934,725,0,23,51,0,0,9,26,0
2946,716,0,23,51,0,0,9,26,0
2958,714,0,23,51,0,0,9,26,0
2970,712,0,23,51,0,0,9,26,0
2982,711,0,23,49,0,0,8,26,0
2994,711,0,22,49,0,0,8,25,0
3006,708,0,22,50,0,0,9,25,0
3018,708,0,22,50,0,0,8,24,0
3030,711,0,22,49,0,0,8,24,0
3042,697,0,22,49,0,0,8,24,0
3054,703,0,22,50,0,0,8,24,0
3066,699,0,21,50,0,0,8,24,0
3078,700,0,21,50,0,0,9,23,0
3090,699,0,21,48,0,0,9,22,0
3102,696,0,21,48,0,0,9,22,0
3114,697,0,22,48,0,0,9,21,0
3126,694,0,21,49,0,0,9,21,0
3138,696,0,22,48,0,0,9,21,0
3150,693,0,20,49,0,0,9,21,0
3162,693,0,20,49,0,0,9,21,0
3174,693,0,20,51,0,0,8,20,0
3186,693,0,20,51,0,0,9,20,0
3198,693,0,21,51,0,0,9,20,0
3210,693,0,20,52,0,0,9,20,0
3222,693,0,21,52,0,0,9,20,0
3234,693,0,21,52,0,0,8,20,0
3246,693,0,21,53,0,0,8,20,0
3258,693,0,21,53,0,0,9,20,0
3270,690,0,22,53,0,0,8,20,0
3282,691,0,22,53,0,0,8,20,0
3294,693,0,22,54,0,0,8,20,0
3306,690,0,22,54,0,0,8,21,0
3318,693,0,22,55,0,0,8,22,0
3330,693,0,23,55,0,0,8,23,0
3342,694,0,24,55,0,0,9,24,0
3354,703,0,24,56,0,0,9,25,0
3366,713,0,25,57,0,0,10,25,0
3378,718,0,26,58,0,0,11,26,0
3390,723,0,28,58,0,0,12,27,0
3402,730,0,31,60,0,0,12,28,0
3414,736,0,33,60,0,0,12,30,0
3426,741,0,35,61,0,0,13,30,0
3438,748,0,37,62,0,0,13,31,0
3450,750,0,41,63,0,0,13,32,0
3462,766,0,44,64,0,0,13,33,0
3474,769,0,44,65,0,0,13,34,0
3486,770,0,45,65,0,0,13,34,0
3498,777,0,47,65,0,0,13,35,0
3510,786,0,50,66,0,0,14,36,0
3522,792,0,52,67,0,0,14,38,0
3534,802,0,54,68,0,0,14,39,0
3546,809,0,54,68,0,0,14,40,0
3558,815,0,55,68,0,0,14,41,0
3570,825,0,56,68,0,0,14,41,0
3582,823,0,57,68,0,0,15,42,0
3594,830,0,58,68,0,0,15,43,0
3606,827,0,59,68,0,0,14,43,0
3618,832,0,60,69,0,0,14,43,0
3630,837,0,61,68,0,0,13,44,0
3642,841,0,60,70,0,0,13,45,0
3654,847,0,61,71,0,0,14,45,0
3666,850,0,63,71,0,0,14,45,0
3678,854,0,65,74,0,0,14,46,0
3690,854,0,66,76,0,0,14,46,0
3702,855,0,67,76,0,0,14,47,0
3714,855,0,66,78,0,0,14,47,0
3726,862,0,67,76,0,0,14,48,0
3738,864,0,67,76,0,0,14,48,0
3750,872,0,67,78,0,0,14,48,0
3762,872,0,68,78,0,0,14,50,0
3774,876,0,70,78,0,0,14,51,0
3786,879,0,69,79,0,0,15,51,0
3798,887,0,69,78,0,0,16,52,0
3810,882,0,70,79,0,0,16,53,0
3822,893,0,72,79,0,0,16,54,0
3834,900,0,72,78,0,0,15,54,0
3846,902,0,75,78,0,0,16,55,0
3858,903,0,74,78,0,0,16,56,0
3870,905,0,75,79,0,0,16,60,0
3882,903,0,76,80,0,0,16,61,0
3894,910,0,77,80,0,0,17,63,0
3906,913,0,77,78,0,0,17,63,0
3918,917,0,77,78,0,0,17,64,0
3930,914,0,78,78,0,0,17,65,0
3942,919,0,79,79,0,0,17,65,0
3954,925,0,79,79,0,0,17,67,0
3966,921,0,79,78,0,0,18,68,0
3978,930,0,80,78,0,0,18,68,0
3990,930,0,82,79,0,0,17,69,0
4002,937,0,83,79,0,0,17,70,0
4014,943,0,85,78,0,0,17,70,0
4026,939,0,86,78,0,0,16,71,0
4038,952,0,87,78,0,0,17,71,0
4050,952,0,89,78,0,0,17,72,0
4062,955,0,89,78,0,0,18,72,0
4074,958,0,89,78,0,0,19,72,0
4086,967,0,89,80,0,0,18,72,0
4098,970,0,90,77,0,0,18,72,0
4110,963,0,90,78,0,0,18,72,0
4122,977,0,90,76,0,0,17,72,0
4134,973,0,91,76,0,0,17,73,0
4146,984,0,93,77,0,0,17,74,0
4158,984,0,91,76,0,0,18,74,0
4170,990,0,91,77,0,0,18,75,0
4182,994,0,90,78,0,0,19,76,0
4194,994,0,92,78,0,0,19,76,0
4206,1000,0,91,78,0,0,18,75,0
4218,1007,0,92,78,0,0,18,75,0
4230,1008,0,93,78,0,0,18,74,0
4242,1008,0,95,79,0,0,18,74,0
4254,1004,0,94,79,0,0,18,74,0
4266,1004,0,95,80,0,0,17,75,0
4278,1004,0,95,80,0,0,17,75,0
4290,1007,0,96,80,0,0,18,76,0
4302,1010,0,96,80,0,0,17,76,0
4314,1010,0,95,78,0,0,17,76,0
4326,1010,0,95,79,0,0,18,76,0
4338,1008,0,94,79,0,0,17,75,0
4350,1007,0,94,79,0,0,18,75,0
4362,1001,0,95,79,0,0,17,75,0
4374,993,0,94,79,0,0,17,75,0
4386,984,0,94,80,0,0,17,75,0
4398,984,0,94,80,0,0,17,75,0
4410,977,0,93,79,0,0,17,74,0
4422,971,0,93,78,0,0,17,74,0
4434,971,0,92,79,0,0,17,73,0
4446,965,0,91,78,0,0,17,72,0
4458,970,0,89,78,0,0,17,72,0
4470,961,0,84,78,0,0,17,72,0
4482,955,0,81,76,0,0,17,70,0
4494,954,0,79,75,0,0,17,69,0
4506,954,0,78,75,0,0,17,68,0
4518,943,0,75,74,0,0,17,68,0
4530,934,0,73,74,0,0,18,66,0
4542,934,0,72,74,0,0,18,65,0
4554,930,0,72,74,0,0,18,64,0
4566,925,0,71,74,0,0,18,64,0
4578,925,0,70,74,0,0,18,64,0
4590,922,0,68,74,0,0,18,63,0
4602,914,0,68,73,0,0,19,61,0
4614,908,0,67,73,0,0,19,61,0
4626,905,0,66,72,0,0,19,61,0
4638,906,0,65,73,0,0,18,60,0
4650,903,0,65,72,0,0,18,59,0
4662,903,0,65,72,0,0,18,59,0
4674,902,0,64,71,0,0,18,56,0
4686,898,0,64,70,0,0,17,54,0
4698,888,0,63,70,0,0,17,52,0
4710,894,0,64,70,0,0,16,51,0
4722,885,0,64,70,0,0,16,50,0
4734,882,0,62,69,0,0,15,50,0
4746,876,0,61,70,0,0,15,49,0
4758,875,0,61,70,0,0,15,48,0
4770,872,0,60,69,0,0,15,48,0
4782,865,0,59,69,0,0,14,48,0
4794,863,0,59,68,0,0,15,47,0
4806,855,0,59,68,0,0,14,46,0
4818,855,0,58,68,0,0,15,45,0
4830,848,0,59,67,0,0,14,45,0
4842,851,0,59,67,0,0,14,44,0
4854,846,0,58,66,0,0,14,43,0
4866,848,0,58,65,0,0,14,42,0
4878,839,0,57,64,0,0,14,41,0
4890,833,0,56,63,0,0,14,40,0
4902,828,0,56,63,0,0,13,40,0
4914,821,0,55,63,0,0,13,39,0
4926,821,0,56,61,0,0,12,39,0
4938,817,0,55,61,0,0,12,39,0
4950,812,0,54,61,0,0,12,39,0
4962,805,0,54,60,0,0,12,38,0
4974,799,0,53,60,0,0,12,38,0
4986,798,0,50,60,0,0,11,38,0
4998,794,0,49,60,0,0,11,38,0
5010,788,0,49,60,0,0,10,37,0
5022,791,0,48,59,0,0,10,37,0
5034,781,0,47,59,0,0,9,37,0
5046,775,0,47,58,0,0,9,36,0
5058,773,0,45,58,0,0,10,35,0
5070,769,0,46,57,0,0,9,35,0
5082,769,0,44,57,0,0,9,33,0
5094,766,0,42,58,0,0,9,33,0
