Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17,461,19,28,75,0,596,12,0,4
30,469,18,28,76,0,597,11,0,3
42,469,19,28,75,0,599,11,0,4
54,474,19,28,77,0,605,11,0,4
66,470,18,28,76,0,607,11,0,4
78,476,19,28,77,0,607,12,0,4
90,476,17,28,76,0,610,12,0,4
102,482,16,29,77,0,611,13,0,4
114,479,17,28,78,0,611,13,0,4
126,480,17,29,80,0,613,13,0,4
138,476,17,29,80,0,610,13,0,4
150,481,18,29,80,0,614,13,0,4
162,481,17,28,81,0,610,14,0,4
174,481,18,28,82,0,612,13,0,4
186,479,18,29,82,0,614,14,0,4
198,484,19,28,81,0,616,13,0,4
210,482,19,29,80,0,613,13,0,4
222,479,18,28,79,0,616,13,0,4
234,479,18,29,79,0,611,13,0,4
246,476,19,29,78,0,617,13,0,4
258,476,19,28,77,0,614,13,0,4
270,472,18,28,78,0,614,13,0,4
282,473,19,28,77,0,611,13,0,4
294,472,18,28,78,0,601,13,0,4
306,468,18,28,76,0,601,12,0,4
318,468,18,28,76,0,597,12,0,4
330,463,18,27,75,0,594,12,0,4
342,459,17,26,76,0,592,12,0,3
354,457,16,26,74,0,582,11,0,3
366,449,16,25,72,0,581,11,0,4
378,447,16,25,71,0,577,11,0,3
390,437,16,24,70,0,577,10,0,3
402,427,15,24,68,0,570,10,0,3
414,421,15,23,68,0,569,11,0,3
426,417,14,23,67,0,567,11,0,3
438,411,14,23,65,0,560,11,0,4
450,407,14,22,65,0,557,11,0,3
462,407,13,22,65,0,555,11,0,3
474,401,13,21,65,0,555,11,0,3
486,398,12,22,65,0,554,11,0,3
498,394,12,21,65,0,547,11,0,3
510,389,12,21,65,0,542,11,0,3
522,383,11,21,65,0,542,11,0,3
534,379,11,20,65,0,541,11,0,3
546,378,12,20,64,0,534,11,0,3
558,372,12,18,65,0,530,11,0,3
570,362,10,18,64,0,525,11,0,2
582,357,9,17,65,0,520,11,0,2
594,355,9,17,64,0,516,11,0,2
606,348,8,17,64,0,503,10,0,3
618,345,8,16,64,0,502,10,0,2
630,340,8,16,64,0,501,8,0,2
642,339,9,15,64,0,497,7,0,2
654,333,9,15,65,0,492,6,0,2
666,331,9,14,63,0,481,5,0,2
