Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17,372,8,2,28,0,310,0,0,0
30,371,8,2,27,0,309,0,0,0
42,365,8,2,26,0,308,0,0,0
54,363,8,2,26,0,306,0,0,0
66,364,8,2,26,0,306,0,0,0
78,360,7,2,25,0,304,0,0,0
90,362,8,2,26,0,304,0,0,0
102,362,7,2,26,0,307,0,0,0
114,363,7,2,25,0,305,0,0,0
126,361,7,2,25,0,304,0,0,0
138,362,7,1,25,0,305,0,0,0
150,355,7,2,25,0,304,0,0,0
162,355,7,1,25,0,304,0,0,0
174,354,7,1,26,0,304,0,0,0
186,355,7,2,25,0,305,0,0,0
198,354,7,1,25,0,305,0,0,0
210,353,7,1,24,0,306,0,0,0
222,352,7,1,24,0,306,0,0,0
234,352,7,1,23,0,306,0,0,0
246,351,6,1,23,0,307,0,0,0
258,352,6,1,23,0,306,0,0,0
270,352,8,1,24,0,305,0,0,0
282,351,8,1,23,0,305,0,0,0
294,350,8,1,23,0,308,0,0,0
306,351,8,1,24,0,307,0,0,0
318,353,8,2,25,0,309,0,0,0
330,357,8,2,25,0,313,0,0,0
342,368,8,2,26,0,315,0,0,0
354,378,9,2,26,0,317,0,0,0
366,389,10,2,28,0,321,0,0,0
378,402,10,2,29,0,325,0,0,0
390,413,11,2,30,0,331,0,0,0
402,419,11,2,33,0,334,0,0,0
414,428,12,3,34,0,338,0,0,0
426,433,13,3,35,0,342,0,0,0
438,443,13,3,37,0,349,0,0,0
450,447,13,4,38,0,355,0,0,0
462,451,14,4,39,0,357,0,0,0
474,465,14,4,42,0,367,0,0,0
486,474,13,5,44,0,372,0,0,0
498,487,14,4,45,0,377,1,0,0
510,497,14,5,45,0,384,1,0,0
522,513,14,5,46,0,389,1,0,0
534,527,14,5,48,0,393,1,0,0
546,533,14,5,49,0,402,1,0,0
558,534,14,5,52,0,405,1,0,0
570,545,14,6,54,0,412,1,0,0
582,551,15,5,54,0,417,2,0,0
594,556,15,6,55,0,421,2,0,0
606,560,15,6,56,0,426,2,0,0
618,568,14,7,55,0,433,2,0,0
630,574,16,7,56,0,438,2,0,0
642,588,17,7,58,0,446,3,0,0
654,597,17,8,57,0,450,3,0,0
666,597,17,8,57,0,456,2,0,0
678,603,18,8,58,0,461,3,0,0
690,603,19,9,62,0,465,4,0,0
702,609,18,9,64,0,468,5,0,0
714,618,20,9,68,0,472,5,0,0
726,620,21,10,71,0,476,6,0,0
738,628,20,10,75,0,481,6,0,0
750,633,20,10,81,0,486,7,0,0
762,637,19,11,83,0,489,7,0,0
774,646,20,11,85,0,492,7,0,1
786,645,20,11,84,0,501,8,0,1
798,648,20,13,89,0,509,8,0,1
810,657,20,13,92,0,516,8,0,1
822,656,19,13,90,0,524,8,0,2
834,659,19,13,93,0,529,7,0,3
846,665,20,14,95,0,536,8,0,2
858,675,19,14,98,0,543,8,0,2
870,688,20,14,98,0,550,9,0,3
882,697,20,15,98,0,556,9,0,3
894,705,21,15,99,0,556,9,0,3
906,718,21,14,100,0,567,9,0,3
918,725,22,16,101,0,568,10,0,3
930,730,22,16,101,0,574,12,0,2
942,738,22,16,100,0,587,13,0,3
954,747,21,17,102,0,593,12,0,3
966,747,22,17,102,0,597,11,0,4
978,757,21,19,101,0,599,12,0,4
990,766,21,19,102,0,605,14,0,6
1002,760,22,20,104,0,609,18,0,6
1014,768,22,20,105,0,612,18,0,6
1026,778,24,22,104,0,614,18,0,7
1038,788,24,23,106,0,624,20,0,7
1050,787,24,23,107,0,624,22,0,7
1062,791,24,24,108,0,630,23,0,8
1074,796,24,24,108,0,636,24,0,10
1086,796,24,25,109,0,637,24,0,9
1098,804,25,25,108,0,640,26,0,10
1110,802,24,26,110,0,647,26,0,10
1122,809,25,27,111,0,649,26,0,10
1134,815,26,27,112,0,646,27,0,10
1146,825,25,28,111,0,650,28,0,10
1158,828,25,28,112,0,656,28,0,10
1170,827,24,29,112,0,657,29,0,8
1182,836,23,29,111,0,656,29,0,9
1194,832,23,29,114,0,659,29,0,10
1206,843,23,29,113,0,659,28,0,10
1218,839,24,29,112,0,661,29,0,10
1230,853,23,30,111,0,661,28,0,10
1242,847,23,30,112,0,664,28,0,10
1254,855,23,30,115,0,671,28,0,8
1266,858,23,30,116,0,675,30,0,9
1278,862,23,30,116,0,673,31,0,8
1290,865,24,31,119,0,679,31,0,8
1302,857,24,31,119,0,679,32,0,9
1314,858,24,30,119,0,684,31,0,8
1326,864,25,30,119,0,677,32,0,8
1338,858,25,30,120,0,679,32,0,8
1350,863,26,31,119,0,684,32,0,9
1362,855,25,30,119,0,681,32,0,9
1374,855,26,31,119,0,687,32,0,9
1386,855,26,30,119,0,686,32,0,9
1398,851,26,30,119,0,679,32,0,9
1410,855,26,30,119,0,677,32,0,9
1422,855,26,30,119,0,678,32,0,9
